Date,Open,High,Low,Close,Volume,fng_value,GDELT_Tone,Funding_Rate,Future_15d_Min,Max_Drop_Percent,Target_Crash
2023-04-16,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417,68,-0.18,9.048e-05,27276.91015625,-0.10022792955972833,1
2023-04-17,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762,69,0.4449,9.125333333333334e-05,27276.91015625,-0.07363326397964746,0
2023-04-18,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496,58,0.8078,3.648333333333333e-05,27276.91015625,-0.10266098081626251,1
2023-04-19,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421,63,0.5798,5.383333333333334e-05,27276.91015625,-0.053630319873428665,0
2023-04-20,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360,52,0.4028,6.048333333333333e-05,27276.91015625,-0.03430852251833882,0
2023-04-21,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330,50,0.5236,8.765666666666667e-05,27525.33984375,0.009107691673174241,0
2023-04-22,27265.89453125,27872.142578125,27169.5703125,27817.5,13125734602,53,0.5256,6.316e-05,27525.33984375,-0.01050274669722297,0
2023-04-23,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832,56,0.708,2.504333333333333e-05,27525.33984375,-0.0023936791297725192,0
2023-04-24,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330,53,0.494,3.667666666666667e-05,27658.775390625,0.004847734764855168,0
2023-04-25,27514.873046875,28371.078125,27207.931640625,28307.59765625,17733373139,53,0.5405,6.737666666666667e-05,27621.755859375,-0.02422818796576946,0
2023-04-26,28300.05859375,29995.837890625,27324.548828125,28422.701171875,31854242019,56,0.4113,5.344e-05,27000.7890625,-0.050027339089854655,0
2023-04-27,28428.46484375,29871.546875,28402.88671875,29473.787109375,27153445027,59,0.5162,3.850666666666667e-05,26804.990234375,-0.09054814927909659,0
2023-04-28,29481.013671875,29572.791015625,28929.609375,29340.26171875,17544464887,64,0.229,8.158666666666667e-05,26784.078125,-0.08712204472656294,0
2023-04-29,29336.56640625,29452.455078125,29088.04296875,29248.48828125,10662634333,64,0.8041,4.871333333333333e-05,26784.078125,-0.0842576933396531,0
2023-04-30,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272,60,0.8553,4.237e-05,26784.078125,-0.08489340020362175,0
2023-05-01,29227.103515625,29329.935546875,27680.79296875,28091.568359375,18655599976,63,0.4998,-1.1230000000000004e-05,26784.078125,-0.04654386745689303,0
2023-05-02,28087.17578125,28881.298828125,27924.123046875,28680.537109375,16432924527,55,0.465,2.769e-05,26784.078125,-0.06612355191057742,0
2023-05-03,28680.494140625,29259.533203125,28178.388671875,29006.30859375,19122972518,64,0.1433,6.568e-05,26784.078125,-0.07661197086032605,0
2023-05-04,29031.3046875,29353.185546875,28694.0390625,28847.7109375,15548678514,64,0.4354,8.102000000000001e-05,26784.078125,-0.07153540941154614,0
2023-05-05,28851.48046875,29668.908203125,28845.509765625,29534.384765625,17936566518,61,0.0118,7.396e-05,26784.078125,-0.09312219172501861,0
2023-05-06,29538.859375,29820.126953125,28468.966796875,28904.623046875,15913866714,60,0.6353,0.0001,26753.826171875,-0.07441013402984101,0
2023-05-07,28901.623046875,29157.517578125,28441.3671875,28454.978515625,11301355486,64,0.648,4.804666666666667e-05,26753.826171875,-0.05978399677286261,0
2023-05-08,28450.45703125,28663.271484375,27310.134765625,27694.2734375,19122903752,60,-0.2946,1.6763333333333333e-05,26753.826171875,-0.03395818517309676,0
2023-05-09,27695.068359375,27821.400390625,27375.6015625,27658.775390625,14128593256,51,-0.1782,4.109666666666666e-05,26334.818359375,-0.04786752170158474,0
2023-05-10,27654.63671875,28322.6875,26883.669921875,27621.755859375,20656025026,52,-0.4506,4.109666666666666e-05,26334.818359375,-0.046591444314833634,0
2023-05-11,27621.0859375,27621.94140625,26781.826171875,27000.7890625,16724343943,52,0.0894,4.5763333333333336e-05,26334.818359375,-0.0246648607780849,0
2023-05-12,26987.662109375,27055.646484375,25878.4296875,26804.990234375,19313599897,49,0.0817,3.453e-05,26334.818359375,-0.017540460596663327,0
2023-05-13,26807.76953125,27030.482421875,26710.873046875,26784.078125,9999171605,48,0.8747,3.2896666666666666e-05,26334.818359375,-0.016773389157854392,0
2023-05-14,26788.974609375,27150.9765625,26661.35546875,26930.638671875,10014858959,48,0.8794,2.763666666666667e-05,26334.818359375,-0.022124254822157064,0
2023-05-15,26931.384765625,27646.34765625,26766.09765625,27192.693359375,14413231792,50,-0.0348,8.803333333333334e-06,26334.818359375,-0.031547996686552476,0
2023-05-16,27171.513671875,27299.3046875,26878.947265625,27036.650390625,12732238816,54,0.3831,5.875e-05,26334.818359375,-0.025958542242102645,0
2023-05-17,27035.470703125,27465.927734375,26600.14453125,27398.802734375,15140006925,50,0.6451,6.627333333333333e-05,26334.818359375,-0.038833243383482124,0
2023-05-18,27401.650390625,27466.52734375,26415.1015625,26832.208984375,15222938600,51,0.617,9.447333333333334e-05,26334.818359375,-0.018537073309530413,0
2023-05-19,26826.75390625,27128.619140625,26700.2109375,26890.12890625,11258983301,48,0.2291,3.6683333333333335e-05,26334.818359375,-0.020651092778730812,0
2023-05-20,26888.841796875,27155.158203125,26843.27734375,27129.5859375,7044911360,48,0.9605,2.3063333333333337e-05,26334.818359375,-0.02929523435985909,0
2023-05-21,27118.423828125,27265.91796875,26706.921875,26753.826171875,8647416921,52,0.7658,5.703e-05,25760.09765625,-0.037143416767417683,0
2023-05-22,26749.892578125,27045.734375,26549.734375,26851.27734375,11056770492,49,0.5808,2.6663333333333333e-05,25760.09765625,-0.04063790610520013,0
2023-05-23,26855.9609375,27434.68359375,26816.1796875,27225.7265625,13697203143,50,0.4612,0.0001,25760.09765625,-0.05383249930485671,0
2023-05-24,27224.603515625,27224.603515625,26106.576171875,26334.818359375,16299104428,50,0.515,5.476333333333333e-05,25760.09765625,-0.021823606120313477,0
2023-05-25,26329.4609375,26591.51953125,25890.59375,26476.20703125,13851122697,51,0.3854,8.606666666666667e-05,25760.09765625,-0.02704727962561905,0
2023-05-26,26474.181640625,26916.669921875,26343.94921875,26719.291015625,12711619225,49,0.6268,8.178666666666667e-05,25760.09765625,-0.035898907602528805,0
2023-05-27,26720.181640625,26888.8828125,26621.140625,26868.353515625,7892015141,48,0.8198,7.690666666666667e-05,25760.09765625,-0.04124762831970726,0
2023-05-28,26871.158203125,28193.44921875,26802.751953125,28085.646484375,14545229578,50,0.87,9.96e-05,25760.09765625,-0.08280204016022141,0
2023-05-29,28075.591796875,28432.0390625,27563.876953125,27745.884765625,15181308984,52,0.7984,0.0001,25760.09765625,-0.07157050950616058,0
2023-05-30,27745.123046875,28044.759765625,27588.501953125,27702.349609375,13251081851,51,0.3618,6.361333333333334e-05,25124.67578125,-0.09304892416969088,0
2023-05-31,27700.529296875,27831.677734375,26866.453125,27219.658203125,15656371534,51,0.7345,5.024333333333334e-05,25124.67578125,-0.07696578723514176,0
2023-06-01,27218.412109375,27346.10546875,26671.720703125,26819.97265625,14678970415,52,0.627,7.245666666666667e-05,25124.67578125,-0.06321023875484585,0
2023-06-02,26824.556640625,27303.861328125,26574.64453125,27249.58984375,14837415000,50,0.8269,7.994e-05,25124.67578125,-0.07797967142567369,0
2023-06-03,27252.32421875,27317.052734375,26958.00390625,27075.12890625,8385597470,53,0.7395,7.662e-05,25124.67578125,-0.07203855360222344,0
2023-06-04,27075.123046875,27407.01953125,26968.224609375,27119.06640625,9360912318,52,0.6598,8.283333333333335e-05,25124.67578125,-0.07354200897344912,0
2023-06-05,27123.109375,27129.982421875,25445.16796875,25760.09765625,21513292646,53,-0.7427,9.131333333333332e-05,25124.67578125,-0.024666904740783535,0
2023-06-06,25732.109375,27313.8203125,25434.8671875,27238.783203125,21929670693,44,-0.709,-1.972e-05,25124.67578125,-0.07761387159292991,0
2023-06-07,27235.650390625,27332.181640625,26146.98828125,26345.998046875,19530045082,53,0.1412,8.001666666666667e-05,25124.67578125,-0.04635703166196301,0
2023-06-08,26347.654296875,26797.513671875,26246.6640625,26508.216796875,11904824295,50,0.3833,4.201666666666667e-05,25124.67578125,-0.052192911587629044,0
2023-06-09,26505.923828125,26770.2890625,26339.314453125,26480.375,11015551640,50,-0.1016,6.302666666666667e-05,25124.67578125,-0.05119637538176857,0
2023-06-10,26481.76171875,26531.044921875,25501.8359375,25851.240234375,19872933189,49,0.1841,4.991e-05,25124.67578125,-0.028105593640295457,0
2023-06-11,25854.03125,26203.439453125,25668.986328125,25940.16796875,10732609603,47,0.7617,4.524e-05,25124.67578125,-0.03143742895120878,0
2023-06-12,25934.28515625,26087.919921875,25675.197265625,25902.5,11677889997,47,0.1124,5.116333333333333e-05,25124.67578125,-0.030028924572917674,0
2023-06-13,25902.94140625,26376.3515625,25728.365234375,25918.728515625,14143474486,45,0.5717,7.561e-05,25124.67578125,-0.03063625339091416,0
2023-06-14,25920.2578125,26041.80078125,24902.15234375,25124.67578125,14265717766,46,0.3352,2.938333333333333e-05,25576.39453125,0.01797908772765569,0
2023-06-15,25121.673828125,25735.30859375,24797.16796875,25576.39453125,15837384409,41,0.435,3.205e-05,26327.462890625,0.029365685552642,0
2023-06-16,25575.283203125,26463.173828125,25245.357421875,26327.462890625,16324646965,47,0.6993,1.6626666666666664e-05,26336.212890625,0.0003323525717746166,0
2023-06-17,26328.6796875,26769.39453125,26174.4921875,26510.67578125,11090276850,47,0.9452,9.137e-05,26336.212890625,-0.006580854145875489,0
2023-06-18,26510.45703125,26675.92578125,26325.890625,26336.212890625,9565695129,49,0.7959,6.214666666666667e-05,26851.029296875,0.01954785254767063,0
2023-06-19,26335.44140625,26984.611328125,26312.83203125,26851.029296875,12826986222,47,0.7584,5.709e-05,28327.48828125,0.05498705349618886,0
2023-06-20,26841.6640625,28388.96875,26668.791015625,28327.48828125,22211859147,49,0.7762,4.35e-06,29912.28125,0.055945410797291775,0
2023-06-21,28311.310546875,30737.330078125,28283.41015625,30027.296875,33346760979,59,0.6885,6.282e-05,29909.337890625,-0.003928391718576899,0
2023-06-22,29995.935546875,30495.998046875,29679.158203125,29912.28125,20653160491,65,0.4525,9.745333333333334e-05,29909.337890625,-9.839969577713167e-05,0
2023-06-23,29896.3828125,31389.5390625,29845.21484375,30695.46875,24115570085,65,0.4771,0.0001,29909.337890625,-0.025610648456867106,0
2023-06-24,30708.73828125,30804.1484375,30290.146484375,30548.6953125,12147822496,62,0.8679,0.0001,29909.337890625,-0.020929123660917395,0
2023-06-25,30545.150390625,31041.271484375,30327.943359375,30480.26171875,12703464114,64,0.8192,0.0001,29909.337890625,-0.01873093588870974,0
2023-06-26,30480.5234375,30636.029296875,29955.744140625,30271.130859375,16493186997,55,0.6143,0.0001,29909.337890625,-0.011951749355870277,0
2023-06-27,30274.3203125,31006.787109375,30236.650390625,30688.1640625,16428827944,59,0.5962,0.0001,29909.337890625,-0.025378715073630025,0
2023-06-28,30696.560546875,30703.279296875,29921.822265625,30086.24609375,14571500779,62,0.6722,7.966666666666667e-05,29909.337890625,-0.005880035766966296,0
2023-06-29,30086.1875,30796.25,30057.203125,30445.3515625,13180860821,54,0.778,8.624666666666668e-05,29909.337890625,-0.017605763913569522,0
2023-06-30,30441.353515625,31256.86328125,29600.275390625,30477.251953125,26387306197,56,0.8911,0.0001,29909.337890625,-0.018634031157844226,0
2023-07-01,30471.84765625,30641.2890625,30328.865234375,30590.078125,9086606733,59,0.948,0.0001,29909.337890625,-0.022253628499845485,0
2023-07-02,30587.26953125,30766.140625,30264.01953125,30620.76953125,10533418042,63,0.967,0.0001,29909.337890625,-0.023233630359908136,0
2023-07-03,30624.515625,31375.61328125,30586.513671875,31156.439453125,15271884873,62,0.496,0.0001,29856.5625,-0.041720972484056484,0
2023-07-04,31156.865234375,31325.197265625,30659.35546875,30777.58203125,12810828427,64,0.7739,0.0001,29856.5625,-0.029925012637927285,0
2023-07-05,30778.724609375,30877.330078125,30225.61328125,30514.166015625,12481622280,61,0.7219,0.0001,29792.015625,-0.023666070055960817,0
2023-07-06,30507.150390625,31460.052734375,29892.2265625,29909.337890625,21129219509,56,0.9156,6.404e-05,29792.015625,-0.003922596550081917,0
2023-07-07,29907.998046875,30434.64453125,29777.28515625,30342.265625,13384770155,55,0.7315,1.4203333333333332e-05,29771.802734375,-0.018800932589390314,0
2023-07-08,30346.921875,30374.4375,30080.16015625,30292.541015625,7509378699,58,1.0433,2.6913333333333332e-05,29771.802734375,-0.01719031364788452,0
2023-07-09,30291.611328125,30427.58984375,30085.591796875,30171.234375,7903327692,55,0.9404,6.227e-05,29176.916015625,-0.03295583955951421,0
2023-07-10,30172.423828125,31026.083984375,29985.39453125,30414.470703125,14828209155,56,0.8056,1.8876666666666665e-05,29176.916015625,-0.04068966708576799,0
2023-07-11,30417.6328125,30788.314453125,30358.09765625,30620.951171875,12151839152,57,0.6929,6.743e-05,29176.916015625,-0.047158403021011645,0
2023-07-12,30622.24609375,30959.96484375,30228.8359375,30391.646484375,14805659717,64,0.552,6.056666666666666e-05,29176.916015625,-0.03996922211419243,0
2023-07-13,30387.48828125,31814.515625,30268.3515625,31476.048828125,23686079548,57,0.4993,1.838e-05,29176.916015625,-0.0730438825106168,0
2023-07-14,31474.720703125,31582.25390625,29966.38671875,30334.068359375,20917902660,60,0.4901,0.0001,29176.916015625,-0.03814695510147,0
2023-07-15,30331.783203125,30407.78125,30263.462890625,30295.806640625,8011667756,56,0.7978,-4.406666666666667e-06,29176.916015625,-0.03693219455327622,0
2023-07-16,30297.47265625,30437.560546875,30089.669921875,30249.1328125,8516564470,57,0.9311,4.782666666666667e-05,29176.916015625,-0.03544619951656672,0
2023-07-17,30249.626953125,30336.400390625,29685.783203125,30145.888671875,13240156074,54,0.6442,5.1080000000000006e-05,29176.916015625,-0.03214277962732662,0
2023-07-18,30147.0703125,30233.65625,29556.427734375,29856.5625,13138897269,56,0.533,6.086e-05,29151.958984375,-0.023599619535068714,0
2023-07-19,29862.046875,30184.181640625,29794.26953125,29913.923828125,12128602812,50,0.9151,7.638000000000001e-05,29151.958984375,-0.025471912281651344,0
2023-07-20,29915.25,30195.53125,29638.095703125,29792.015625,14655207121,56,0.6677,5.952e-05,29074.091796875,-0.02409786021737158,0
2023-07-21,29805.111328125,30045.998046875,29733.8515625,29908.744140625,10972789818,50,0.4251,2.457e-05,29042.126953125,-0.028975378686090507,0
2023-07-22,29908.697265625,29991.615234375,29664.12109375,29771.802734375,7873300598,52,0.733,1.1053333333333331e-05,29041.85546875,-0.024518074103124135,0
2023-07-23,29790.111328125,30330.640625,29741.52734375,30084.5390625,9220145050,54,0.8136,7.426666666666666e-05,29041.85546875,-0.034658453353194035,0
2023-07-24,30081.662109375,30093.39453125,28934.294921875,29176.916015625,15395817395,55,0.5184,8.112666666666668e-05,29041.85546875,-0.004629020654639152,0
2023-07-25,29178.970703125,29353.16015625,29062.43359375,29227.390625,10266772793,50,0.6357,8.026666666666666e-05,29041.85546875,-0.006347989070611739,0
2023-07-26,29225.759765625,29675.552734375,29113.912109375,29354.97265625,13497554655,51,0.2668,8.406333333333333e-05,29041.85546875,-0.010666580792516388,0
2023-07-27,29353.798828125,29560.966796875,29099.3515625,29210.689453125,10770779217,51,-0.5697,3.2806666666666665e-05,29041.85546875,-0.0057798698879029,0
2023-07-28,29212.1640625,29521.513671875,29125.845703125,29319.24609375,11218474952,52,0.3456,7.016e-05,29041.85546875,-0.009461042214831421,0
2023-07-29,29319.4453125,29396.84375,29264.166015625,29356.91796875,6481775959,52,0.8799,7.365666666666667e-05,29041.85546875,-0.010732138173883897,0
2023-07-30,29357.09375,29443.169921875,29059.501953125,29275.30859375,8678454527,52,1.083,6.022666666666667e-05,29041.85546875,-0.007974403557605538,0
2023-07-31,29278.314453125,29489.873046875,29131.578125,29230.111328125,11656781982,50,0.2984,5.99e-05,29041.85546875,-0.00644047698832613,0
2023-08-01,29230.873046875,29675.732421875,28657.0234375,29675.732421875,18272392391,53,-0.0969,7.689333333333333e-05,28701.779296875,-0.0328198512897382,0
2023-08-02,29704.146484375,29987.998046875,28946.509765625,29151.958984375,19212655598,53,0.3105,0.0001,26664.55078125,-0.08532559353758053,0
2023-08-03,29161.8125,29375.70703125,28959.48828125,29178.6796875,12780357746,52,0.4599,0.0001,26049.556640625,-0.10724004925471321,1
2023-08-04,29174.3828125,29302.078125,28885.3359375,29074.091796875,12036639988,54,0.4281,9.372e-05,26049.556640625,-0.10402853431779731,1
2023-08-05,29075.388671875,29102.46484375,28957.796875,29042.126953125,6598366353,50,0.6974,8.060333333333333e-05,26049.556640625,-0.10304239484009255,1
2023-08-06,29043.701171875,29160.822265625,28963.833984375,29041.85546875,7269806994,49,0.9038,0.0001,26049.556640625,-0.10303401004611475,1
2023-08-07,29038.513671875,29244.28125,28724.140625,29180.578125,13618163710,49,0.1215,9.223e-05,26031.65625,-0.10791156575140678,1
2023-08-08,29180.01953125,30176.796875,29113.814453125,29765.4921875,17570561357,54,0.3557,8.360000000000001e-05,26031.65625,-0.12544176706300264,1
2023-08-09,29766.6953125,30093.435546875,29376.80078125,29561.494140625,18379521213,50,0.3994,8.838e-05,26031.65625,-0.1194066130024905,1
2023-08-10,29563.97265625,29688.564453125,29354.447265625,29429.591796875,11865344789,53,0.7566,9.425666666666668e-05,26031.65625,-0.1154598259577563,1
2023-08-11,29424.90234375,29517.7734375,29253.517578125,29397.71484375,10195168197,51,0.7202,9.041e-05,26008.462890625,-0.11528963972672727,1
2023-08-12,29399.787109375,29465.11328125,29357.587890625,29415.96484375,6194358008,54,0.8282,9.768333333333331e-05,26008.462890625,-0.1158385241220123,1
2023-08-13,29416.59375,29441.43359375,29265.806640625,29282.9140625,7329897180,54,0.6714,8.212333333333333e-05,26008.462890625,-0.11182121987197632,1
2023-08-14,29283.263671875,29660.25390625,29124.10546875,29408.443359375,14013695304,50,0.4401,0.0001,26008.462890625,-0.11561239155713877,1
2023-08-15,29408.048828125,29439.12109375,29088.853515625,29170.34765625,12640195779,53,0.7767,0.0001,26008.462890625,-0.10839379780060793,1
2023-08-16,29169.07421875,29221.9765625,28701.779296875,28701.779296875,14949271904,52,0.8024,0.0001,25931.47265625,-0.09652037986810895,0
2023-08-17,28699.802734375,28745.947265625,25409.111328125,26664.55078125,31120851211,50,0.4471,0.0001,25800.724609375,-0.032396051932831585,0
2023-08-18,26636.078125,26808.1953125,25668.921875,26049.556640625,24026236529,37,-0.1984,5.04e-05,25800.724609375,-0.009552255905267102,0
2023-08-19,26047.83203125,26249.44921875,25802.408203125,26096.205078125,10631443812,39,0.6242,-1.9606666666666663e-05,25800.724609375,-0.011322737074812647,0
2023-08-20,26096.861328125,26260.681640625,26004.314453125,26189.583984375,9036580420,37,0.9722,-2.542e-05,25800.724609375,-0.014847863762631659,0
2023-08-21,26188.69140625,26220.201171875,25846.087890625,26124.140625,13371557893,38,0.1208,-1.2e-05,25779.982421875,-0.01317395309056219,0
2023-08-22,26130.748046875,26135.5078125,25520.728515625,26031.65625,14503820706,37,0.4922,2.706666666666667e-06,25753.236328125,-0.010695436325723609,0
2023-08-23,26040.474609375,26786.8984375,25804.998046875,26431.640625,16985265785,37,0.4225,9.886666666666666e-06,25753.236328125,-0.025666371092884062,0
2023-08-24,26431.51953125,26554.91015625,25914.92578125,26162.373046875,12871532023,41,0.5561,1.528e-05,25753.236328125,-0.01563836422701227,0
2023-08-25,26163.6796875,26248.103515625,25786.8125,26047.66796875,12406045118,39,0.5142,2.4536666666666665e-05,25753.236328125,-0.011303570092272236,0
2023-08-26,26047.234375,26107.384765625,25983.87890625,26008.462890625,6034817316,38,0.7135,3.75e-05,25753.236328125,-0.009813212090746003,0
2023-08-27,26008.2421875,26165.373046875,25965.09765625,26089.693359375,6913768611,38,0.9111,1.7690000000000002e-05,25162.654296875,-0.03553276957802497,0
2023-08-28,26089.615234375,26198.578125,25880.599609375,26106.150390625,11002805166,39,0.3658,2.851e-05,25162.654296875,-0.036140759155697644,0
2023-08-29,26102.486328125,28089.337890625,25912.62890625,27727.392578125,29368391712,39,0.2958,-2.1136666666666664e-05,25162.654296875,-0.0924983578612221,0
2023-08-30,27726.083984375,27760.16015625,27069.20703125,27297.265625,16343655235,49,0.114,4.847666666666666e-05,25162.654296875,-0.07819872354431104,0
2023-08-31,27301.9296875,27456.078125,25752.9296875,25931.47265625,20181001451,52,-0.4226,5.957666666666668e-05,25162.654296875,-0.029648079365430853,0
2023-09-01,25934.021484375,26125.869140625,25362.609375,25800.724609375,17202862221,40,0.1197,4.935e-05,25162.654296875,-0.024730712883472644,0
2023-09-02,25800.91015625,25970.28515625,25753.09375,25868.798828125,10100387473,39,0.8721,1.639e-05,25162.654296875,-0.027297151906499333,0
2023-09-03,25869.47265625,26087.1484375,25817.03125,25969.56640625,8962524523,40,0.9291,2.6546666666666668e-05,25162.654296875,-0.031071450972735663,0
2023-09-04,25968.169921875,26081.525390625,25657.025390625,25812.416015625,10680635106,40,0.6312,1.0333333333333332e-05,25162.654296875,-0.0251724487299709,0
2023-09-05,25814.95703125,25858.375,25589.98828125,25779.982421875,11094740040,40,0.8421,1.798e-05,25162.654296875,-0.023946025831118514,0
2023-09-06,25783.931640625,25953.015625,25404.359375,25753.236328125,12752705327,42,0.4762,3.6966666666666663e-06,25162.654296875,-0.022932342317110176,0
2023-09-07,25748.3125,26409.302734375,25608.201171875,26240.1953125,11088307100,41,0.2946,4.879e-05,25162.654296875,-0.04106451963456589,0
2023-09-08,26245.208984375,26414.005859375,25677.48046875,25905.654296875,10817356400,46,0.2242,-9.013333333333332e-06,25162.654296875,-0.028680997263583037,0
2023-09-09,25905.42578125,25921.9765625,25810.494140625,25895.677734375,5481314132,41,0.4725,-1.337e-05,25162.654296875,-0.028306787141043007,0
2023-09-10,25895.2109375,25978.130859375,25640.26171875,25832.2265625,7899553047,40,1.1695,1.943333333333333e-05,25162.654296875,-0.02592003689674205,0
2023-09-11,25831.71484375,25883.947265625,24930.296875,25162.654296875,14600006467,40,0.0218,1.1203333333333332e-05,25833.34375,0.02665416156865034,0
2023-09-12,25160.658203125,26451.939453125,25133.078125,25833.34375,18657279324,30,-0.256,1.551e-05,26217.25,0.014860881104483425,0
2023-09-13,25837.5546875,26376.11328125,25781.123046875,26228.32421875,13072077070,41,0.031,2.2336666666666662e-05,26217.25,-0.00042222364866464885,0
2023-09-14,26228.27734375,26774.623046875,26171.451171875,26539.673828125,13811359124,45,0.2286,-2.863333333333335e-06,26217.25,-0.012148748707805008,0
2023-09-15,26533.818359375,26840.498046875,26240.701171875,26608.693359375,11479735788,45,0.6837,1.3863333333333332e-05,26217.25,-0.01471110791079425,0
2023-09-16,26606.19921875,26754.76953125,26473.890625,26568.28125,7402031417,43,0.1221,-2.954e-05,26217.25,-0.01321241847362633,0
2023-09-17,26567.927734375,26617.998046875,26445.07421875,26534.1875,6774210670,46,0.8902,8.96e-06,26217.25,-0.011944496133525852,0
2023-09-18,26532.994140625,27414.734375,26415.515625,26754.28125,15615339655,46,0.6047,-2.2343333333333333e-05,26217.25,-0.020072722005940638,0
2023-09-19,26760.8515625,27488.763671875,26681.60546875,27211.1171875,13807690550,46,0.5828,-4.2e-06,26217.25,-0.03652430661525922,0
2023-09-20,27210.228515625,27379.505859375,26864.08203125,27132.0078125,13281116604,47,0.6491,-2.460666666666667e-05,26217.25,-0.033715079946223574,0
2023-09-21,27129.83984375,27152.939453125,26389.30078125,26567.6328125,13371443708,47,0.1422,3.901e-05,26217.25,-0.013188333901360825,0
2023-09-22,26564.056640625,26726.078125,26495.533203125,26579.568359375,10578746709,43,0.5235,1.0359999999999996e-05,26217.25,-0.013631461371990453,0
2023-09-23,26578.556640625,26634.185546875,26520.51953125,26579.390625,7404700301,47,0.7196,2.8136666666666668e-05,26217.25,-0.013624865600168363,0
2023-09-24,26579.373046875,26716.05859375,26221.05078125,26256.826171875,8192867686,44,0.8492,2.0719999999999995e-05,26217.25,-0.0015072717325368143,0
2023-09-25,26253.775390625,26421.5078125,26011.46875,26298.48046875,11997833257,47,0.4079,4.032333333333333e-05,26217.25,-0.0030887894396227442,0
2023-09-26,26294.7578125,26389.884765625,26090.712890625,26217.25,9985498161,46,0.2639,1.6699999999999982e-06,26352.716796875,0.005167086436411141,0
2023-09-27,26209.498046875,26817.841796875,26111.46484375,26352.716796875,11718380997,44,-0.3198,5.132e-05,26756.798828125,0.015333600492299811,0
2023-09-28,26355.8125,27259.5,26327.322265625,27021.546875,14079002707,46,0.5635,-1.8796666666666662e-05,26756.798828125,-0.00979766436391329,0
2023-09-29,27024.841796875,27225.9375,26721.763671875,26911.720703125,10396435377,48,0.6382,-1.995e-05,26756.798828125,-0.005756669248652332,0
2023-09-30,26911.689453125,27091.794921875,26888.96875,26967.916015625,5331172801,47,0.3337,1.344e-05,26756.798828125,-0.007828457615252152,0
2023-10-01,26967.396484375,28047.23828125,26965.09375,27983.75,9503917434,48,0.6573,-8.623333333333333e-06,26756.798828125,-0.04384513054451244,0
2023-10-02,27976.798828125,28494.458984375,27347.787109375,27530.78515625,19793041322,50,-0.507,1.694e-05,26756.798828125,-0.028113485457543906,0
2023-10-03,27508.251953125,27667.19140625,27216.001953125,27429.978515625,11407814187,50,0.1763,2.7796666666666668e-05,26756.798828125,-0.024541750447107904,0
2023-10-04,27429.07421875,27826.658203125,27248.10546875,27799.39453125,11143355314,49,-0.052,3.124666666666667e-05,26756.798828125,-0.03750425938064917,0
2023-10-05,27798.646484375,28091.861328125,27375.6015625,27415.912109375,11877253670,48,-0.1833,-3.459e-05,26756.798828125,-0.024041267663117913,0
2023-10-06,27412.123046875,28252.537109375,27215.552734375,27946.59765625,13492391599,50,0.5536,-9.396666666666666e-06,26756.798828125,-0.04257401357975011,0
2023-10-07,27946.78125,28028.091796875,27870.423828125,27968.83984375,6553044316,49,0.7462,2.352e-05,26756.798828125,-0.04333540548682595,0
2023-10-08,27971.677734375,28102.169921875,27740.662109375,27935.08984375,7916875290,50,0.4684,2.150333333333333e-05,26756.798828125,-0.04217960358157296,0
2023-10-09,27934.47265625,27989.470703125,27302.5625,27583.677734375,12007668568,50,0.1074,5.115e-05,26756.798828125,-0.0299771087167081,0
2023-10-10,27589.201171875,27715.84765625,27301.654296875,27391.01953125,9973350678,50,0.1689,4.263666666666667e-05,26756.798828125,-0.023154329921944935,0
2023-10-11,27392.076171875,27474.115234375,26561.099609375,26873.3203125,13648094333,47,-0.2638,6.855666666666667e-05,26756.798828125,-0.004335954136668425,0
2023-10-12,26873.29296875,26921.439453125,26558.3203125,26756.798828125,9392909295,45,0.4279,6.655e-05,26861.70703125,0.003920805467010027,0
2023-10-13,26752.87890625,27092.697265625,26686.322265625,26862.375,15165312851,44,0.4596,2.2196666666666667e-05,26861.70703125,-2.4866332556224087e-05,0
2023-10-14,26866.203125,26969.0,26814.5859375,26861.70703125,5388116782,47,0.7256,1.5906666666666665e-05,27159.65234375,0.011091823470242622,0
2023-10-15,26858.01171875,27289.169921875,26817.89453125,27159.65234375,7098201980,45,0.5155,1.669e-05,28328.341796875,0.0430303539358058,0
2023-10-16,27162.62890625,29448.138671875,27130.47265625,28519.466796875,27833876539,47,0.4159,3.394333333333334e-05,28328.341796875,-0.006701562878480687,0
2023-10-17,28522.09765625,28618.751953125,28110.185546875,28415.748046875,14872527508,52,0.4136,-2.0466666666666677e-06,28328.341796875,-0.0030759792019486335,0
2023-10-18,28413.53125,28889.009765625,28174.251953125,28328.341796875,12724128586,50,0.4707,-9.716666666666666e-06,28719.806640625,0.013818840741083683,0
2023-10-19,28332.416015625,28892.474609375,28177.98828125,28719.806640625,14448058195,52,0.4553,-4.2193333333333335e-05,29682.94921875,0.033535830870205334,0
